Apr 29 15:00:00 router newsyslog[1178]: logfile turned over due to size>1000K
Apr 29 15:00:00 router kernel: dualpi2_ecn_marking-start,1,15000,15000,150000,819,1024,10240,19,45000,439745,30000,30000,11715799,1304600000,0,0,3,7207,5352844,22,17636,4,1428,1,end 
Apr 29 15:00:00 router kernel: dualpi2_ecn_marking-start,1,15000,15000,150000,819,1024,10240,19,30000,565574,30000,30000,12281373,1304600000,0,0,3,7208,5354272,23,19064,4,50,1,end 
Apr 29 15:00:00 router kernel: dualpi2_ecn_marking-start,1,15000,15000,150000,819,1024,10240,19,30000,565574,30000,30000,12846947,1304600000,0,0,3,7209,5354322,24,19114,4,50,1,end 
Apr 29 15:00:00 router kernel: dualpi2_ecn_marking-start,1,15000,15000,150000,819,1024,10240,19,30000,565574,30000,30000,13412521,1304600000,0,0,3,7210,5354372,25,19164,4,50,1,end 
Apr 29 15:00:00 router kernel: dualpi2_ecn_marking-start,1,15000,15000,150000,819,1024,10240,19,30000,565574,30000,30000,13978095,1304600000,0,0,3,7211,5354422,18,13302,4,1428,1,end 
Apr 29 15:00:00 router kernel: dualpi2_ecn_marking-start,1,15000,15000,150000,819,1024,10240,19,30000,565574,30000,30000,14543669,1304600000,0,0,3,7212,5355850,19,14730,4,1428,1,end 
Apr 29 15:00:00 router kernel: dualpi2_ecn_marking-start,0,15000,15000,150000,819,1024,10240,19,150000,0,10000,0,0,1304730000,0,0,0,2978,2790440,0,0,48,52,1,end 
Apr 29 15:00:00 router kernel: dualpi2_ecn_marking-start,1,15000,15000,150000,819,1024,10240,19,30000,565574,30000,30000,15109243,1304600000,0,0,3,7213,5357278,20,16158,4,1428,1,end 
Apr 29 15:00:00 router kernel: dualpi2_ecn_marking-start,0,15000,15000,150000,819,1024,10240,19,150000,0,10000,0,0,1304740000,0,0,3,2979,2790492,1,52,48,52,1,end 
Apr 29 15:00:00 router kernel: dualpi2_ecn_marking-start,0,15000,15000,150000,819,1024,10240,19,150000,0,10000,0,0,1304740000,0,0,3,2980,2790544,2,104,48,52,1,end 
